what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1415249716974
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1415249722386
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1415249801387
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1415249807451
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1415249811797
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1415249811823
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1415249825295
opened,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1415249829492
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1415249829523
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1415249835789
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1415249838032
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1415249839151
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1415249840638
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1415249841521
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1415249848312
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1415249848349
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415249868882
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415249893991
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1415249901608
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1415249910395
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1415249914065
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.deletePreviousWord",1415249956824
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415249968333
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415249968394
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415249992864
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415249992969
error,log,,,"Could not write metadata for '/RemoteSystemsTempFiles'.",1415249999271
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415249999277
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415250000203
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1415250003197
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1415250022500
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1415250022719
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1415250022750
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.goto.lineStart",1415250097182
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1415250105675
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1415250106425
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1415250109312
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1415250112127
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1415250179239
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1415250179932
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415250184702
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415250253341
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415250263349
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415250294562
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1415250333447
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1415250338149
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1415250347029
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1415250349250
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1415250352647
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415250369124
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415250369913
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415250377411
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415250380070
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415250380086
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415250380653
activated,editor,org.eclipse.jst.jsp.ui,1.1.602.v201112071516,"org.eclipse.jst.jsp.core.jspsource.source",1415250383245
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1415250383245
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415250384327
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415250386104
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1415250390439
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1415250390463
error,log,,,"Could not write metadata for '/RemoteSystemsTempFiles'.",1415250412228
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1415250412233
