what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1411272963809
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1411272965438
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1411272967488
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1411272974409
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1411272974494
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1411272980418
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411272982804
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411273339693
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1411273341512
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1411273345495
started,bundle,org.eclipse.ui.externaltools,3.2.0.v20111007_r372,"org.eclipse.ui.externaltools",1411273346805
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411273361177
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411273361204
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411273366116
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1411273366137
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1411273366187
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411273366200
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411273374124
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411273394020
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411273415703
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.window.activateEditor",1411273442375
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411273442580
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1411273443943
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1411273447736
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1411273480659
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1411273482257
